"","X","Y","Z"
"3315",1.0614912,2.2813307,3.857573
"46115",1.2947721,0.408503,2.9311858
"40447",0.97236218,3.179785,2.56256923
"35723",1.0919821,2.756314,2.4083284
"3016",1.2097681,2.4714736,3.825752
"35695",1.1102443,2.770958,2.3826593
"23758",1.6077357,2.3259353,1.9851708
"1304",1.2982839,2.0956127,3.824922
"12288",1.3316357,1.3792162,0.747522
"38754",1.02111235,2.7042783,2.876021
"32515",0.8148861,3.053708,2.52541714
"42808",1.02800385,2.915464,1.345697
"42574",1.04791849,3.015579,1.411463
"8653",0.1026609,2.1500935,4.759731
"3258",1.2995823,2.835298,3.614852
"16451",0.5429264,0.203687,0.142851
"25621",0.7452885,2.4928754,2.57275172
"47035",1.4301756,1.2643745,2.6780341
"40033",0.98753809,3.021265,2.6433004
"7305",1.2210528,3.123959,3.1369155
"25521",0.3385169,2.5215666,1.446035
"4772",1.01602503,2.979987,3.629618
"15501",0.5397791,0.232948,0.149391
"29401",0.7390328,0.158009,2.3560018
"13705",0.6827876,2.1271287,0.622170000000001
"43762",1.00776904,2.861924,1.6011306
"40909",1.0504097,2.870703,2.353983
"39465",1.03328538,2.837341,2.6922551
"7635",0.99489289,3.226359,3.2700432
"8130",0.8507769,3.041704,3.1385369
"520",1.2630617,2.5467299,3.2104465
"22902",1.5612895,2.825079,1.7367722
"38406",0.99490586,3.060221,1.9065275
"11399",1.4153694,1.4224478,0.756751999999999
"43248",0.9186131,2.9777,1.305986
"46466",1.4360195,1.1812522,2.7297619
"42844",1.02945727,2.958059,1.751852
"316",1.2334972,2.4781768,3.3076716
"32535",0.7298023,1.1059933,2.52780604
"2082",1.8140442,2.0924329,4.458914
"38250",1.0444541,2.692548,2.865886
"49151",1.3852578,2.79629,2.46637456
"10311",0.96936276,2.488704,0.541032999999999
"11582",1.4503134,0.989316000000001,0.703500999999999
"13222",1.2470159,0.993373099999999,0.734234000000001
"44247",0.97792134,2.921892,2.45101078
"46027",1.360731,0.8612645,2.8612729
"25770",0.89405038,1.69851672,2.50686078
"24515",0.9277183,1.77574735,2.5408873341
"18998",0.6906266,2.730107,1.017924
"2958",1.2833014,2.3305507,3.766748
"29777",0.5699844,0.258833,2.352122
"7199",1.04294173,3.416277,3.3820399
"6546",1.00010748,2.6331965,3.3516208
"15211",0.5131883,0.0500790000000002,0.280082999999999
"32918",0.5004152,2.1797796,2.6001412
"41576",0.8302348,2.7212367,2.61125057
"1239",0.8218545,2.816359,3.3233909
"35725",1.1323006,2.867023,2.3101789
"24707",1.5543245,2.808795,1.406268
"1579",1.0943992,2.2286968,3.807603
"26381",0.6921721,2.819297,2.3428047
"43489",0.90552748,3.031029,1.5587392
"8354",0.89822116,2.913249,3.1160128
"11350",1.3661007,0.704148,0.826418
"25097",0.965026681,1.9701491,2.9121484
"48796",1.268837,1.1859883,2.6934451
"16844",1.05598072,2.7062017,0.980758
"38390",1.0043953,3.046043,1.7888993
"37859",1.1018212,2.755758,2.7802557
"33051",0.6386328,1.1427747,2.55147329
"10170",1.02635195,2.3266903,0.400532
"14853",0.6171236,0.0848110000000002,0.270548999999999
"8548",1.0252367,2.772096,3.3484121
"39978",0.98630109,2.860252,2.6599264
"6539",0.7696587,2.803536,3.575075
"39058",0.89470027,2.767587,2.44990566
"8523",1.0621259,3.035437,3.5173857
"30825",0.6188446,2.460086,2.625193
"38044",1.00038592,3.170171,2.1820831
"6330",0.8306898,2.7163548,3.594919
"48329",1.5315208,2.4825544,2.46893703
"18112",1.2082466,2.1176618,0.679027
"13248",1.287026,1.9949087,0.670047
"35422",1.2132352,2.947389,2.2187234
"40673",1.1339934,2.913472,2.3272647
"18093",1.2095142,2.1211002,0.693573000000001
"2845",1.3023575,2.1279878,3.814711
"9082",0.9885796,1.524105,0.125648999999999
"43241",0.93047839,2.772672,1.295272
"27462",0.4797784,2.2335853,2.1450339
"22565",1.01702371,1.945871,2.7693655
"371",1.2571805,2.4918205,3.2555706
"11922",1.4272129,1.76082524,0.700907000000001
"32164",0.5257141,1.9222932,2.60404596
"28605",0.4637477,2.802104,1.384786
"35511",1.2587317,2.763566,2.3794267
"35304",1.2684093,2.6584674,2.50157716
"7706",0.9908743,3.177065,3.2581407
"31404",0.4765274,2.2042354,2.8677617
"47780",1.1872526,0.7627674,2.889025
"30378",0.5654855,0.370153999999999,2.3153407
"20474",0.36897,2.2214329,0.95618
"15639",0.6571693,1.1959995,0.592806
"7075",1.2280508,3.36782,3.335781
"37439",0.8103054,3.054445,1.6961125
"28579",0.7291993,2.80664,1.107307
"32040",0.8054449,2.850071,2.6613504
"19297",0.6953938,2.5898342,0.92943
"13383",1.4859133,2.0125189,0.578474
"17586",1.3479797,2.4179491,0.802147999999999
"15120",0.5350497,0.0386179999999996,0.279939000000001
"42248",0.91970342,3.015067,1.7433556
"9026",1.8839927,2.2481532,4.838048
"35628",1.1181197,2.770322,2.45934482
"45906",1.4727913,1.2517436,2.7387346
"28759",0.5003238,2.7130279,1.196792
"45781",1.4119731,1.1409381,2.8335965
"9414",1.02880278,1.79609502,0.172775
"6940",0.687538,3.005893,3.3384974
"86",0.8149783,2.7072207,3.3093513
"15232",0.6325527,0.384087,0.137026000000001
"46148",1.5215417,2.1551161,2.6696997
"44346",0.94483617,2.89445,2.8515581
"35538",1.1573411,2.778285,2.46488354
"31891",0.8275774,3.038077,2.7101583
"39806",0.88105102,2.753579,2.8136415
"19888",0.644961,2.4590152,0.863325
"14645",0.5455495,0.8710537,0.439696999999999
"31644",0.6669044,2.886025,2.7408473
"22078",1.4499504,1.9218939,2.2796542
"1346",1.853188,2.2255518,4.638277
"29289",0.5772911,0.554266,2.3166715
"10086",0.965641225,2.2948493,0.381810999999999
"33320",0.4991876,2.276916,2.6596248
"29702",0.838321,0.0949150000000003,2.3477579
"23551",1.5792613,2.031932,2.0433802
"17917",1.2305857,2.419485,0.739204000000001
"44454",0.831354,2.7203675,2.6248385
"18701",0.964514874,2.6503734,0.793437000000001
"48846",1.4218797,2.5164023,2.51886912
"29310",0.7264352,0.0356059999999996,2.5698366
"31090",0.6308793,1.77017296,2.63014228
"18934",1.02432818,2.0199756,0.654171
"48552",1.417806,2.3221624,2.57739659
"38484",1.05018238,3.023246,1.8670949
"30497",0.6094261,0.120111,2.3448621
"35227",1.2050471,2.933885,2.2478292
"8727",0.2297622,1.9064162,4.456959
"1789",1.7838775,2.297395,4.769029
"7812",0.92392426,2.838591,3.2960993
"41777",0.9985809,3.257804,1.9955
"8154",0.7308152,2.903175,3.260888
"12797",1.3295853,0.256443,0.719999999999999
"26234",0.6016352,1.8640093,2.3380455
"25806",0.90195621,2.3110899,2.7537247
"9326",0.956423082,2.2797565,0.408196
"45550",1.5334725,1.5182762,2.726729
"5974",0.6761409,2.96271,3.297113
"17312",1.5736215,2.2142192,0.825613000000001
"2380",1.5633488,2.021968,4.228434
"39023",1.1404688,2.7078209,2.6607889
"48598",1.3882052,2.2012094,2.5990042
"16618",0.99301835,2.6929507,1.164848
"30153",0.5579008,0.192572999999999,2.3446788
"34850",1.1784934,2.6849776,2.61707209
"6894",0.7937741,3.351673,3.3191807
"26879",0.6161254,1.9721348,2.4260642
"40918",1.00035309,3.079341,2.3800569
"34309",1.1067581,2.864616,2.9631448
"21562",1.2180229,2.0812541,2.6414469
"6016",0.97619673,2.963381,3.5023173
"40058",0.8576602,2.6900621,2.7875267
"43651",0.5890921,0.7592362,0.283021999999999
"46082",1.4648709,1.3116879,2.7526786
"46394",1.4220451,2.3360436,2.7647707
"27944",0.3717225,2.2600645,1.9743288
"36978",0.7908072,2.969834,1.373907
"48509",1.5334384,2.5605405,2.45346605
"31313",0.6622751,2.718516,2.52856957
"6886",0.7897095,2.861731,3.3350442
"11893",1.2664884,0.34224,0.863572
"31248",0.4296068,2.1228405,2.7940239
"31204",0.6693038,1.5754047,2.55730207
"46350",1.3336342,2.186168,2.8552796
"8958",1.7545741,2.40466,4.952449
"3904",0.93410272,2.4012683,3.87727
"13571",0.6661838,2.0832688,0.785512000000001
"8126",0.7669738,2.915352,3.2430228
"9697",0.99235144,1.6047614,0.129975
"38821",0.966907863,3.020536,2.899761
"16165",0.692862,0.260339,0.270699
"10647",1.4028332,0.146826,0.904782000000001
"10076",0.93921758,2.3159791,0.415932999999999
"6628",0.8526021,2.971277,3.4864414
"38010",1.04578936,3.015417,1.743508
"12050",1.3901083,0.8275288,0.71627
"8828",1.507028,2.6343994,5.007987
"760",0.8321651,2.3949469,3.295599
"24274",1.6585734,2.2741885,1.8293785
"39233",0.94693959,2.783006,2.396915
"14736",0.6163457,0.0429729999999999,0.333079
"29699",0.8057834,0.447324,2.3328888
"16774",1.05755116,2.6921812,1.007017
"31342",0.4545948,1.915372,2.6973574
"40682",1.1326409,2.883149,2.3303527
"505",1.00234076,2.3121813,3.4535882
"5678",0.0750058,1.9938881,4.548395
"47971",1.1477172,0.355372,2.9110268
"42074",0.98430257,3.129963,1.8178149
"34993",1.0722393,2.946183,2.0972731
"4164",0.89123775,2.2716249,3.881659
"29330",0.5256347,0.156834,2.314898
"44579",1.3826165,0.00964700000000018,3.2310497
"25497",0.5380026,2.1721332,2.3475524
"28305",0.6769963,2.95175,1.443155
"25241",0.7095862,1.8935499,2.51094827
"13370",0.6873643,1.1424978,0.578631999999999
"43843",0.93368387,2.936578,1.9397812
"46210",1.4626761,2.6440335,2.7236004
"42406",0.93983909,2.876465,1.535357
"4026",1.3560002,2.874369,3.3756797
"49322",1.2852151,2.991893,2.3896784
"47020",1.4163731,1.2884706,2.6875562
"5901",0.598256,2.0313181,3.933567
"5650",0.98365026,3.066848,3.541781
"20273",0.5112495,2.3016258,0.871320000000001
"18680",1.0465061,2.6589969,0.707343999999999
"46225",1.1847741,0.528111,3.0423427
"21153",1.5903708,2.775817,1.507795
"14007",0.5865959,0.9598639,0.587889000000001
"6583",0.88077829,2.883503,3.4676699
"3182",1.1098233,2.4306281,3.855055
"15136",0.5705346,0.653757,0.235586
"39929",0.90094372,2.836848,2.7595418
"46291",1.3452683,2.0367021,2.8455165
"3321",1.1826615,2.765472,3.749682
"12823",1.296951,0.667951,0.756292
"18007",1.190522,2.2524324,0.761554
"33628",0.4294687,2.5344366,2.4277932
"44551",0.89703807,2.6815786,2.671141
"2975",0.1950908,2.4708314,4.956248
"38911",1.128469,2.763209,2.6980039
"30085",0.7432268,0.600913,2.3583175
"23251",1.4928078,1.896494,2.1844848
"41579",0.94587087,2.915903,2.3850299
"14349",0.5486705,1.3590604,0.499269
"26037",0.90417883,1.75357521,2.57772306
"30710",0.6391671,2.1110361,2.671802
"31762",0.8236114,2.938928,2.7991335
"17022",0.959030591,2.790608,1.0002
"6062",0.8437419,2.76888,3.630366
"20781",1.2146575,2.903734,1.224381
"25619",0.8512883,2.550638,2.7097308
"43909",1.03343809,2.959088,1.9501376
"48820",1.2531501,1.3234874,2.7069856
"1107",0.89226104,2.4125246,3.2602844
"42154",1.00349577,3.038311,1.7398734
"46963",1.2358761,0.817113,2.9243633
"36193",1.0674781,2.955178,1.37507
"30363",0.7690936,0.309286999999999,2.2893706
"25112",0.98185478,1.73671148,2.6593274
"42766",1.01291154,2.8162,1.385385
"38035",1.02021937,3.030478,1.7558255
"17572",1.3256056,2.5419762,0.853936000000001
"42476",0.94181214,3.017815,1.5998535
"19385",0.90800631,2.5479336,0.703268999999999
"6280",0.8485696,3.054309,3.595948
"17707",1.1320816,2.7170949,0.961714000000001
"25570",0.7341795,1.74385835,2.3051784
"14003",0.5666925,1.0140424,0.611585
"17067",0.93596169,2.797429,0.98235
"31972",0.815918,3.048006,2.6962189
"38470",1.0726632,2.814094,2.8850251
"45111",1.4845306,2.742022,2.63490738
"34482",0.87480853,2.905277,3.0712591
"13557",0.7777194,2.0710178,0.675685999999999
"16915",0.94421671,2.641915,1.063094
"37176",0.7637688,2.992753,2.0593249
"3334",1.3709829,2.829808,3.547325
"15737",0.7195604,0.382871,0.215489
"38641",0.97387027,2.735968,2.9382323
"22369",0.97305363,2.1732823,2.8414409
"19452",0.9073233,2.5266461,0.685670999999999
"24394",1.6224898,2.5821791,1.8339886
"20711",0.3036306,2.2221934,0.860407
"25176",0.7598789,2.5220752,2.60980991
"9181",0.97312289,1.69243986,0.168868
"15763",0.6700309,0.278553,0.0827500000000008
"4244",0.8214233,2.187135,3.935876
"7998",0.8182993,3.351337,3.2996407
"18315",1.2331635,2.1147181,0.592903
"24570",1.6960022,2.4515693,1.629308
"37164",0.8155867,2.997104,2.0759871
"20807",1.3417184,2.948173,1.444018
"37850",1.01310591,3.183082,2.2406336
"18510",1.01472701,2.704294,0.782036
"47430",1.1749539,0.353889,2.9334463
"26168",0.7027309,1.77491256,2.2651713
"37621",0.7393181,2.970237,1.452569
"42282",0.99163208,3.096869,1.6673958
"39559",0.99593837,2.954011,2.7182292
"7188",1.2765047,2.895266,3.1800768
"37753",0.7329578,2.879253,1.190059
"42076",0.91780233,2.963472,1.8009405
"29113",0.8318716,0.213362,2.256659
"2148",1.7855899,1.9389046,4.360272
"20531",0.87527209,1.9684265,0.349214
"28008",0.6481571,2.986705,1.8506214
"20116",0.94229038,2.0235567,0.461667
"25125",0.92738755,1.63652544,2.4098676
"10732",1.4613533,0.0775749999999995,0.814942
"20162",0.6447721,2.312085,0.76487
"43545",0.94268676,2.912634,1.432597
"36047",1.2422707,3.006562,1.5893085
"34832",1.3168496,2.840727,2.2771195
"10509",1.4325135,0.0947480000000001,0.942240999999999
"15965",0.6768026,0.9647662,0.517187
"12333",1.3888164,0.181723,0.710723999999999
"24717",1.51463,2.851914,1.440726
"18289",1.1672881,2.1190717,0.687954999999999
"17846",1.070941,2.7016859,0.958566000000001
"30866",0.6855237,2.845625,2.52517542
"22324",1.3773553,1.8527352,2.382627
"23624",1.3656316,2.6891651,2.2805408
"43220",1.04112316,2.87103,1.204025
"25973",0.3165909,2.4443841,1.5902736
"4127",1.00971219,2.6680691,3.749543
"29835",0.7942941,0.423631,2.2820346
"24057",1.5522441,2.0070315,1.9933691
"19421",1.1014203,1.9483974,0.466425000000001
"13042",1.4095069,2.0812903,0.606542000000001
"7698",0.97933454,2.742953,3.2660537
"9339",0.97597431,2.0339254,0.172356000000001
"15440",0.5733558,0.351751,0.114003
"42910",0.963451045,3.00273,1.380891
"14147",0.5776386,0.981245899999999,0.538789
"26086",0.3646168,2.6102629,1.478641
"39700",1.0756374,2.7074333,2.61235089
"33915",0.599349,1.0287376,2.3688034
"20395",0.4174724,2.4483521,0.921863999999999
"28306",0.6754517,2.956078,1.445993
"10527",1.4334584,0.0477059999999998,0.924454000000001
"39599",0.93293529,2.855134,2.7735646
"19877",0.7085026,2.2435516,0.801318999999999
"17343",1.596677,2.2376662,0.788793
"35665",1.0809056,2.752839,2.48470809
"15643",0.6426213,1.1793598,0.608044
"18570",1.1841247,2.1876916,0.572323000000001
"26600",0.6174632,2.2245614,2.50844414
"14744",0.5797187,0.0505170000000001,0.387055
"47303",1.2885526,1.027262,2.8125057
"9789",1.0107301,1.9496937,0.155987
"32536",0.6347259,2.764447,2.7290966
"32299",0.6488854,2.2019271,2.7474746
"4865",0.5088361,1.9075705,4.200398
"16856",0.91660934,2.7109279,1.113086
"11941",1.2879206,1.0039914,0.820307
"39385",1.05725566,2.829576,2.3085358
"5011",0.696929,2.1534196,3.9619
"46902",1.4822988,1.2284215,2.62560148
"37057",1.0840326,2.988554,2.182168
"45472",1.316706,0.331455,2.9722587
"8327",1.2322682,2.896447,3.1787903
"11850",1.4317551,0.9953045,0.682739
"44880",1.5077379,2.2071479,2.8434679
"29423",0.8550626,0.0202590000000002,2.48961568
"35802",1.1230559,3.014,2.0921336
"17931",1.0748452,2.5803775,0.914573000000001
"48151",1.6551415,2.5007607,2.3432069
"6056",1.1277814,2.773065,3.3134069
"19030",0.963889546,2.0279377,0.682717
"10173",0.8581352,2.388174,0.573582999999999
"24644",1.6411529,2.6890307,1.411685
"23529",0.956922709,1.9142524,2.7351393
"43733",1.0356454,2.955176,1.9248663
"46622",1.288365,0.376814,2.8909066
"20401",0.5482667,2.1881355,0.782251
"49201",1.3844631,2.959941,2.44820825
"6469",0.98080615,2.5456765,3.400079
"25860",0.89312248,2.3925141,2.7446108
"8328",1.2438745,2.898676,3.1882531
"30722",0.6342282,2.35562,2.6436976
"27060",0.6361576,1.80563244,2.2800314
"46943",1.3538436,2.1741422,2.7911053
"17156",1.7027038,2.2299863,0.882299
"17978",1.1834697,2.4029299,0.771347
"10704",1.4553284,0.0504850000000001,0.825911999999999
"21634",1.3464024,2.4853574,2.48798203
"10351",1.01169117,2.396374,0.537219
"22057",1.3872784,2.786858,1.183573
"22147",1.4512555,2.4360831,2.3390132
"2730",1.3158074,2.0031812,3.928934
"45731",1.323388,0.471064,2.9323324
"33661",0.5229364,2.6118904,2.56510266
"23725",1.5330097,1.9695905,2.0543053
"45564",1.5118757,1.3677873,2.7412223
"41921",1.03398441,2.840316,2.1731237
"8848",1.546683,2.6182762,5.032184
"25322",0.86485397,1.78048546,2.57207712
"3519",1.1928134,2.4735594,3.664725
"22992",1.5327888,2.1788972,2.1794254
"15561",0.5251857,0.214713,0.133050000000001
"15651",0.6807311,1.2595456,0.558947
"10888",1.253224,0.0415570000000001,1.017398
"41009",0.98380258,3.015865,2.199193
"26891",0.6266727,2.0611293,2.410065
"32075",0.6988738,2.719842,2.6962944
"31350",0.5757898,2.4177737,2.7455973
"34461",0.87796935,2.899049,3.0831158
"20236",0.99042314,1.9911561,0.347773999999999
"40898",0.98783992,2.880935,1.7777615
"30323",0.5791019,0.623765,2.3936229
"42262",1.0733913,3.037079,1.6066583
"14512",0.5830658,1.0255144,0.432962
"12391",1.3671705,1.869344,0.719847999999999
"19003",0.98597718,2.1237903,0.671222
"25955",0.4215435,2.0180762,2.000751
"2693",1.3119219,2.0858236,4.011678
"28962",0.5651703,0.367243,2.291064
"2560",1.4135615,2.0303748,4.110844
"40843",0.92593853,2.850948,2.50708832
"30379",0.6723193,0.664871,2.3570769
"12822",1.2195552,0.134043,0.847363999999999
"23055",1.4629916,2.0270815,2.2495851
"33417",0.5578523,1.2027676,2.56413789
"5464",0.8160665,2.2351367,3.765894
"45708",1.3943379,1.3011502,2.8582687
"1792",1.9073934,2.1605492,4.741362
"44492",0.93389063,2.976304,2.0398479
"40306",0.9069326,2.972215,2.1814468
"3716",1.3000854,3.04919,3.497563
"38276",1.0682262,2.877447,2.9355855
"34947",1.3676278,3.011426,1.8432147
"32455",0.606545,1.1892798,2.5560926
"35933",1.2926299,3.022976,1.6730573
"38221",0.7853103,2.795315,2.5235373
"27838",0.4292762,2.0318826,2.094991
"18059",1.1674021,2.1011912,0.748463000000001
"44422",0.9002847,2.827068,2.9055594
"7458",1.1667687,3.166908,3.1392274
"3325",1.00462565,2.4409869,3.686505
"20827",1.3296859,2.964815,1.433115
"44089",0.950960479,3.045259,1.8023669
"40495",1.086352,2.82136,2.433509
"26827",0.5830518,2.4366834,2.49104343
"40152",0.86748245,2.829883,2.45184773
"20678",0.3031466,2.2511159,0.902687
"31868",0.7513611,3.00311,2.6992851
"31374",0.5640738,2.4559263,2.7586589
"49360",1.2513581,3.040592,2.3715155
"42704",1.03718699,2.858119,1.378043
"48485",1.3692326,2.4131051,2.62441312
"33656",0.3918214,2.133557,2.7131792
"36057",1.1258039,3.030354,1.6926838
"15330",0.5776407,0.352791,0.139946999999999
"20182",0.963601478,2.007732,0.415912000000001
"25695",0.8396668,1.75920729,2.49166161
"48874",1.4759817,2.6382026,2.45764866
"381",1.2284042,2.6518276,3.2881761
"47341",1.4736688,1.2338049,2.61129603
"18560",0.99403937,2.0471576,0.784030999999999
"24942",1.1277181,2.891205,1.189856
"1526",0.160911,2.6199172,4.957883
"17241",1.5763923,2.2906993,0.890884
"27306",0.5406931,1.9097015,2.2374043
"44612",0.88874565,2.982949,2.0066434
"6082",0.7260605,2.848624,3.2946618
"1202",0.8141359,2.6158694,3.3678534
"16914",1.01172364,2.793962,0.992038000000001
"38490",1.05779253,3.047473,1.8540449
"39652",1.0805132,3.059588,1.821135
"46014",1.3495204,0.899850199999999,2.8848756
"49514",1.1672308,0.105886,3.0901433
"9231",0.98797263,1.5375745,0.131859
"30657",0.7572426,0.0896330000000001,2.4140274
"33584",0.593579,1.1115481,2.50304683
"9371",1.1084607,2.3651071,0.509440999999999
"35592",1.1330029,2.766077,2.46080943
"4408",1.1519711,2.6218707,3.5383634
"33575",0.6371486,1.4008726,2.470407
"19245",1.083424,1.9797527,0.542097
"45567",1.427885,1.1539366,2.839177
"10557",1.4720672,0.0791870000000001,0.87288
"14582",0.5070772,1.1330523,0.496714000000001
"17086",0.89688265,2.727295,0.993772
"39790",1.1467645,2.822752,2.50304731
"40036",0.96545338,2.853548,2.6545139
"39447",0.97905177,2.844665,2.0298373
"14367",0.6017422,1.0271108,0.444236
"34758",1.1444636,2.876078,3.0519673
"42072",0.9832489,3.153611,1.7891085
"19684",1.1450096,2.1037702,0.360309000000001
"20099",1.05288432,1.9811773,0.340468
"31281",0.4985142,2.2742043,2.6998596
"46498",1.3576648,1.2991847,2.8117896
"27855",0.4492383,2.3297433,2.0699952
"27054",0.5783792,2.0200063,2.3613519
"38420",0.99488433,3.051691,1.7871251
"44216",0.92862588,2.928311,1.525157
"24222",1.6214146,2.4646729,1.888924
"27999",0.5882057,2.964318,1.9394521
"47142",1.03427942,0.0348959999999998,3.12998
"49349",1.2387384,3.010013,2.4035268
"15161",0.5121038,0.0696680000000001,0.318390000000001
"37609",0.7597858,2.997723,1.447229
"3777",1.4882592,1.8798429,0.5847
"16184",0.7167546,0.371418,0.241161999999999
"43237",1.04164359,2.982558,1.357898
"26068",0.4235777,2.843817,1.7445087
"25286",0.4915109,2.584259,1.110382
"30358",0.6025331,0.613405999999999,2.4320385
"11756",1.2309282,0.0681529999999997,0.930336
"29216",0.7164478,0.647978999999999,2.40915
"17841",1.204803,2.5146895,0.784523
"37841",0.97512478,3.005184,2.2998556
"22506",1.2258326,2.914809,1.295758
"14800",0.6717989,0.277216,0.267759
